Name,Date,Latitude,Longitude,Precipitation,Wind Gust,Cloud Cover,Relative Humidity,Solar Energy,PDSI,NDVI,Elevation,Slope,Severity_Class
Aurora Fire,2020-06-26,38.22554,-119.00289,0.0,0.25508607198748035,0.0,0.32406089146862344,0.5787401574803149,0.3841584683196939,0.2735063367531684,0.9247503566333809,0.21522031007081716,C
Avacado Fire,2020-06-30,39.3784,-121.4319,0.0,0.04068857589984348,0.003006012024048096,0.32515606176760486,0.8543307086614174,0.3663366554773075,0.3903439951719976,0.07560627674750356,0.06070428020536756,C
Cotton Fire,2020-07-05,37.091637,-121.086625,0.0,0.23787167449139276,0.006012024048096192,0.34475961011937367,0.5846456692913387,0.4112211651999387,0.14496077248038622,0.08701854493580599,0.24772946789782863,C
Sheridan Fire,2020-07-04,37.536015,-121.876277,0.0,0.1549295774647887,0.021042084168336674,0.45361953783813386,0.5767716535433072,0.3689769170522387,0.3729631864815932,0.1326676176890157,0.24988375420894013,C
Mount R Fire,2020-07-03,34.182436,-117.124353,0.0,0.21596244131455397,0.0,0.3887854561384296,0.30708661417322836,0.6673267897634675,0.5898611949305974,0.4247503566333809,0.1680174507525211,B
Patterson Fire,2020-07-06,37.71984,-121.53524,0.0,0.3082942097026603,0.02004008016032064,0.4738801883692915,0.6082677165354331,0.35379542873358477,0.10549185274592637,0.05028530670470756,0.05812059995954747,C
Quarter Fire,2020-06-21,38.08264,-120.20316,0.0,0.21596244131455397,0.0,0.38309057058372586,0.5905511811023623,0.4745875059470881,0.7134580567290284,0.42974322396576325,0.3127112437510787,B
Poeville Fire,2020-06-27,39.32596,-119.81098,0.0,0.45696400625978084,0.23947895791583165,0.1986638922352426,0.47244094488188976,0.38283830605782765,0.2953530476765238,0.5745363766048502,0.04250687961145381,E
Kings Fire,2020-07-05,36.750186,-119.116536,0.0,0.1987480438184663,0.021042084168336674,0.3189135910634104,0.5925196850393701,0.45478551266070366,0.47169583584791797,0.2653352353780314,0.08384896629913348,B
California Fire,2020-07-06,38.02996,-122.25471,0.0,0.36306729264475734,0.02004008016032064,0.5015879969335233,0.5767716535433072,0.31749178486668017,0.2907664453832227,0.040299572039942944,0.1475784966743417,C
Brandon Fire,2020-07-07,38.58488,-120.941267,0.0,0.1815336463223787,0.0,0.38506187712189255,0.5708661417322836,0.42970299622445685,0.5678937839468919,0.10877318116975748,0.25310774476538955,B
Hog Fire,2020-06-12,36.82276,-119.36572,0.0,0.4945226917057902,0.4218436873747495,0.38144781513525355,0.5059055118110236,0.3768977017770322,0.37682558841279423,0.08523537803138373,0.08916537320610246,D
Tripp Fire ,2020-07-09,33.551838,-116.7464168,0.0,0.21596244131455397,0.0,0.28408717555579893,0.5118110236220473,0.7900991103697702,0.3017501508750754,0.42082738944365194,0.12563331710393996,B
Alum Fire,2020-07-11,37.37731,-121.79349,0.0,0.16118935837245693,0.08917835671342686,0.4967692476180046,0.5433070866141733,0.3636963939023763,0.28907664453832227,0.12375178316690444,0.11385145592804624,B
Soda Fire ,2020-07-03,35.393889,-120.053275,0.0,0.17527386541471043,0.1472945891783567,0.6465885445186728,0.5354330708661418,0.5221122772446505,0.21001810500905246,0.24750356633380885,0.030677186163974097,C
Soledad Fire,2020-07-05,34.467915,-118.328877,0.0,0.34272300469483563,0.026052104208416832,0.21191545285291868,0.5728346456692914,0.7049505329434369,0.19010259505129753,0.279243937232525,0.254197312399835,E
Elliot Fire,2020-07-13,33.623968,-117.108421,0.0,0.23787167449139276,0.0,0.36732011827839234,0.5236220472440946,0.8429043418683936,0.22160531080265536,0.18509272467902996,0.08665890222195435,A
Power Fire,2020-07-11,37.1487,-119.50307,0.0,0.5602503912363065,0.13026052104208416,0.2814587668382434,0.5492125984251969,0.3834983871887607,0.45190102595051296,0.13373751783166904,0.1338558451217315,C
Robinson Fire,2020-07-13,39.43227,-121.37994,0.0,0.21596244131455397,0.0,0.3160661482860585,0.9015748031496063,0.42970299622445685,0.43089921544960774,0.17403708987161198,0.025095741456612773,B
Valley Fire ,2020-07-15,39.10112,-121.33589,0.0,0.21596244131455397,0.0,0.4811083123425693,0.4409448818897637,0.3293729934282711,0.2819553409776705,0.05099857346647646,0.061184109635810516,D
Casino Fire,2020-07-13,33.48429,-116.83552,0.0,0.4866979655712049,0.038076152304609215,0.3556017960792904,0.5610236220472441,0.801320237800428,0.2414001207000603,0.3341654778887304,0.04599571667076346,B
Ben Fire,2020-07-15,37.42319,-119.95807,0.0,0.0735524256651017,0.02004008016032064,0.47420873945898595,0.47047244094488183,0.4528053322167056,0.41122510561255277,0.18651925820256776,0.10831640974684986,B
Hollow Fire,2020-07-16,37.64044,-121.59374,0.0,0.19718309859154928,0.10220440881763526,0.618880735954441,0.547244094488189,0.3491749867146555,0.19782739891369946,0.11412268188302424,0.030677186163974097,C
Pitzer Fire,2020-07-17,34.39464,-116.97557,0.0,0.28951486697965567,0.0,0.3547256598401052,0.5413385826771654,0.7577557644420603,0.12709716354858175,0.42653352353780316,0.03586489124676135,C
Rabbit Fire ,2020-07-20,37.118075,-119.932391,0.0,0.10015649452269168,0.04609218436873747,0.4205453948088928,0.5216535433070867,0.4389439432111166,0.16644538322269162,0.0834522111269615,0.11588996976157938,C
Feather Fire,2020-07-20,39.506597,-121.604579,0.0,0.1815336463223787,0.0,0.44584382871536526,0.8366141732283465,0.3471947433218562,0.37610138805069404,0.04386590584878745,0.0,B
Avila Fire,2020-06-15,35.17977,-120.69959,0.0,0.44757433489827847,0.01603206412825651,0.6259993428978208,0.5019685039370079,0.48052811022788355,0.6183464091732046,0.03459343794579173,0.0,D
Fork Fire,2020-06-18,36.37085,-118.845123,0.0,0.10641627543035992,0.0,0.3777242361187165,0.5551181102362205,0.502310283958266,0.5111647555823778,0.2289586305278174,0.07210697389549932,C
Candy Fire,2020-05-08,39.42208,-121.47273,0.0,0.4162754303599373,0.009018036072144289,0.28835833972182673,0.5137795275590552,0.3643564750333094,0.5252866626433313,0.08238231098430814,0.12207221690884014,B
Grade Fire ,2020-06-22,36.5537,-119.19677,0.0,0.10015649452269168,0.09519038076152304,0.4157266454933743,0.5059055118110236,0.3966996950634166,0.3287869643934822,0.07489300998573467,0.03612943404013761,E
Springs Fire,2020-06-19,35.89133,-118.8613,0.0,0.28951486697965567,0.0,0.31946117621290115,0.5570866141732284,0.6501650580520142,0.1952926976463488,0.15014265335235377,0.03604471881550461,C
Hill Fire,2020-07-24,39.013591,-122.359663,0.0,0.23787167449139276,0.09619238476953908,0.5662030445734313,0.5531496062992127,0.31419144216081585,0.19312009656004828,0.14229671897289586,0.3053197910983619,C
Jack Fire,2020-07-24,33.93327,-117.033124,0.0,0.272300469483568,0.13026052104208416,0.6155952250574966,0.531496062992126,0.7564357280777968,0.3063367531683766,0.2799572039942939,0.22857606478967368,C
Mineral Fire,2020-07-13,36.09493,-120.52193,0.0,0.43348982785602497,0.0,0.3504544956740774,0.6023622047244095,0.41518158903673613,0.21689800844900423,0.181169757489301,0.0765528784243836,F
Mountain Meadow Fire ,2020-07-06,38.21614,-122.12447,0.0,0.4162754303599373,0.0,0.4316066148286059,0.5492125984251969,0.31353136102988277,0.3869643934821967,0.02282453637660485,0.0,B
Nail Fire,2020-07-07,39.35498,-122.65813,0.0,0.1298904538341158,0.0,0.43576826196473556,0.5629921259842521,0.312871342847751,0.3846710923355462,0.2022111269614836,0.10914963868826533,B
Cottonwood Fire,2020-07-27,37.083806,-121.101634,0.0,0.2676056338028169,0.09218436873747494,0.488226919285949,0.5255905511811024,0.42706273464952565,0.1540132770066385,0.08880171184022825,0.14227508222244029,D
Holland Fire ,2020-07-20,37.977309,-121.620238,0.0,0.28951486697965567,0.19138276553106212,0.5874493483736722,0.452755905511811,0.29306934956136654,0.7210621605310803,0.02211126961483595,0.019462973790739274,B
Ione Fire ,2020-07-26,38.420382,-121.044895,0.0,0.34272300469483563,0.003006012024048096,0.3873617347497536,0.4980314960629922,0.3636963939023763,0.22245021122510558,0.04208273894436519,0.0,B
Border 11 Fire,2020-07-28,32.62212,-116.77048,0.0,0.1987480438184663,0.5741482965931863,0.7705618223633778,0.5236220472440946,0.780858100434309,0.36053108026554015,0.17867332382310985,0.1404884342695369,C
Flat Fire,2020-06-30,40.791509,-123.437051,0.0,0.381846635367762,0.5170340681362725,0.7661811411674517,0.5551181102362205,0.3861386487636919,0.7141822570911285,0.14229671897289586,0.35299069434141117,B
Ridge Fire,2020-07-27,34.75844,-118.72004,0.0,0.3302034428794992,0.0,0.22790493921804844,0.5551181102362205,0.6000000251795207,0.3834640917320459,0.41940085592011417,0.4444688744321421,D
Rabbit Fire,2020-07-30,33.934137,-117.034461,0.0,0.21596244131455397,0.0,0.3700580440258461,0.5059055118110236,0.7504951237970013,0.2971635485817743,0.27496433666191156,0.0825264732118769,C
Brook Fire,2020-07-29,34.25143,-117.45479,0.0,0.25508607198748035,0.003006012024048096,0.5008213777242363,0.5570866141732284,0.7379538341044772,0.31635485817742903,0.28815977175463625,0.01534261131623115,C
Karen Fire,2020-07-25,34.028116,-117.429598,0.0,0.32550860719874797,0.04509018036072144,0.5831781842076444,0.49409448818897644,0.6693070331562668,0.4247435123717562,0.1340941512125535,0.04957037729710865,C
Sheep Fire,2020-07-30,35.14357,-118.7933,0.0,0.3082942097026603,0.0,0.260650531157595,0.452755905511811,0.6409241740141558,0.15823777911888953,0.11376604850213981,0.04966401448086819,C
Sophia Fire,2020-08-02,38.686478,-121.103299,0.0,0.0625978090766823,0.026052104208416832,0.25703646917095613,0.4822834645669291,0.3683168988701069,0.4456246228123114,0.068830242510699,0.024930971173000176,B
Lincoln Fire,2020-07-27,40.78804,-124.19954,0.0,0.2097026604068857,0.7094188376753506,1.0,0.41338582677165353,0.5201320338518511,0.38684369342184666,0.020328102710413694,0.04330878703323007,B
Water Fire,2020-08-02,33.924086,-116.641846,0.0,0.39280125195618143,0.0,0.18037454824225174,0.5118110236220473,0.6844885214749207,0.09305974652987326,0.1679743223965763,0.02402350498414873,B
Easton Fire,2020-07-20,34.135626,-117.192142,0.0,0.23787167449139276,0.0,0.3929471032745593,0.531496062992126,0.6330033263405609,0.248038624019312,0.1825962910128388,0.03583534859695685,B
Sites Fire ,2020-08-02,39.31313,-122.48525,0.0,0.28951486697965567,0.007014028056112224,0.33128901544190126,0.5255905511811024,0.2627063099752574,0.3203379601689801,0.1551355206847361,0.06068018066060048,D
Fort Fire,2020-08-06,34.93929,-118.92967,0.0,0.36306729264475734,0.0,0.4220786332274669,0.5570866141732284,0.60198026857232,0.18539529269764635,0.19115549215406563,0.07878810134083399,C
Soda Fire,2020-08-12,34.962524,-119.444977,0.0,0.10485133020344284,0.16332665330661322,0.46139524696090256,0.41535433070866146,0.615841657577909,0.21436330718165356,0.33737517831669045,0.08073942294251418,D
Iris Fire,2020-07-21,37.518879,-118.711135,0.0,0.43505477308294194,0.09318637274549099,0.22571459862008542,0.47047244094488183,0.4316832396172563,0.4322269161134581,0.9361626248216833,0.06554584325056553,C
R-1 Fire,2020-08-11,40.590714,-120.549595,0.0,0.23787167449139276,0.0250501002004008,0.3588873069762349,0.3248031496062992,0.4679868205353595,0.16065178032589014,0.7203994293865905,0.14956057576376233,C
Mina Fire,2020-08-10,39.82454,-123.262437,0.0,0.272300469483568,0.0,0.3495783594348922,0.3897637795275591,0.32739275003547175,0.555944477972239,0.17653352353780313,0.10408130326551591,C
Rowher Fire,2020-07-01,34.542742,-118.324601,0.0,0.4679186228482002,0.10721442885771541,0.26853575731026175,0.5531496062992127,0.6858086837367869,0.36053108026554015,0.33452211126961484,0.024128574660626345,D
Peak Fire,2018-11-12,34.26734825,-118.64381589,0.0,0.488262910798122,0.0,0.026284087175555804,0.26771653543307083,0.38217828787569585,0.22969221484610738,0.17760342368045648,0.09177583905069724,C
Quail Fire,2020-06-06,38.470809,-122.038208,0.0,0.4679186228482002,0.008016032064128256,0.4405870112802542,0.5059055118110236,0.32211222688560937,0.38949909474954736,0.05028530670470756,0.18286453736604832,E
Sperry Fire,2020-06-08,37.463636,-121.16483,0.0,0.3959311424100156,0.0,0.3140948417478918,0.594488188976378,0.3775577829079652,0.11937235968617982,0.03780313837375178,0.030677186163974097,B
Sierra Fire,2020-06-08,33.82925,-117.46036,0.0,0.4256651017214397,0.04609218436873747,0.22932866060672435,0.5866141732283465,0.9669966988389598,0.2941460470730235,0.17082738944365192,0.09177583905069724,C
Badger Fire,2020-07-18,41.79319,-122.69296,0.0,0.272300469483568,0.01002004008016032,0.32614171503668826,0.5236220472440946,0.3399340397279958,0.5904646952323476,0.28566333808844513,0.036931388793262035,D
Beale Fire,2020-08-02,39.11307,-121.38178,0.0,0.10485133020344284,0.0,0.3864855985105684,0.5826771653543308,0.31485152329174904,0.27567893783946895,0.03566333808844508,0.0789195878259986,D
North Fire,2020-08-02,40.36764,-120.44811,0.0,0.1987480438184663,0.0,0.21991019603548356,0.5098425196850394,0.6574258245946759,0.2497284248642124,0.46861626248216837,0.05058836021175414,F
Carrizo Fire,2020-08-12,35.308259,-119.987565,0.0,0.28951486697965567,0.2635270541082164,0.6542547366115433,0.5492125984251969,0.5181518534078531,0.17296318648159323,0.2346647646219686,0.024263520278485027,C
Johnson Fire ,2019-10-14,33.45148,-116.05898,0.0,0.5774647887323942,0.0,0.3216515168108641,0.297244094488189,0.5986799258664557,0.2636089318044659,0.0,0.030677186163974097,B
Duluth Fire,2020-08-10,38.81111,-121.318472,0.0,0.1408450704225352,0.017034068136272545,0.348702223195707,0.547244094488189,0.4244224730745946,0.1764634882317441,0.033880171184022825,0.04599571667076346,B
Meiss Fire,2020-08-13,38.474502,-121.172572,0.0,0.25508607198748035,0.15230460921843686,0.29821487241266026,0.3543307086614173,0.33663369702213153,0.19372359686179844,0.03673323823109843,0.030677186163974097,D
Clark Fire,2020-08-14,39.647686,-121.633994,0.0,0.0735524256651017,0.04308617234468937,0.2587887416493265,0.7874015748031497,0.37425744020210094,0.20965600482800242,0.056348074179743225,0.06708717677027919,C
3-2 Fire,2020-08-16,35.519723,-120.801074,0.0,0.3082942097026603,0.001002004008016032,0.40466542547366124,0.421259842519685,0.4990099412524017,0.6130356065178032,0.14300998573466478,0.07524958608736042,B
Elk Fire,2020-08-16,39.52452,-122.427358,0.0,0.272300469483568,0.09318637274549099,0.31836600591391967,0.23228346456692917,0.29967003497309513,0.284369342184671,0.11840228245363765,0.2944894951228201,D
Hog Fire,2020-07-18,40.420886,-120.86375,0.0,0.14710485133020343,0.0,0.29295805497754906,0.5708661417322836,0.40858090362500754,0.6097767048883524,0.6191155492154066,0.01534261131623115,F
Stagecoach Fire,2020-08-03,35.43044,-118.53361,0.0,0.4507042253521125,0.001002004008016032,0.15617128463476077,0.5334645669291339,0.6343234886024272,0.25395292697646343,0.3990727532097005,0.0727296414461052,F
Murphy Fire,2020-08-17,38.840068,-120.876546,0.0,0.3223787167449139,0.04609218436873747,0.22965721169641884,0.36023622047244097,0.46930698279722577,0.5038020519010259,0.21433666191155493,0.13776916943265805,B
Flint Fire,2020-08-19,38.03106,-120.85258,0.0,0.15336463223787164,0.48997995991983967,0.2318475522943818,0.1062992125984252,0.4574257742356348,0.21750150875075439,0.06348074179743224,0.06429423280144468,B
Granite Fire,2021-05-08,38.03106,-120.85258,0.0,0.3959311424100156,0.0,0.2656883145329099,0.19685039370078738,0.30561057630508925,0.4707302353651177,0.06348074179743224,0.06429423280144468,C
4-8 Fire,2020-08-17,39.555943,-122.5012461,0.007843137254901962,0.272300469483568,0.11322645290581163,0.45263388456905057,0.08464566929133857,0.28316838439257497,0.3178032589016294,0.18081312410841655,0.3540507903230743,C
Volcano Fire,2020-08-20,33.454896,-117.328234,0.0,0.21909233176838808,0.2094188376753507,0.6807578578468954,0.484251968503937,0.7141914169812954,0.4117079058539529,0.07774607703281028,0.26875023468460124,B
Post Fire,2020-08-02,34.04447,-118.21608,0.0,0.02347417840375586,0.11422845691382766,0.7129558646369513,0.5334645669291339,0.5973597636045894,0.1296318648159324,0.05278174037089872,0.06401101779122269,C
Elsmere Fire,2020-08-03,34.3428,-118.49731,0.0,0.32550860719874797,0.05511022044088176,0.5693790384404777,0.5334645669291339,0.6805281605869247,0.34375377187688594,0.25142653352353783,0.15644064475393535,C
Hills Fire,2020-08-15,36.09876,-120.427342,0.003921568627450981,0.1815336463223787,0.21442885771543083,0.39141386485598517,0.23031496062992124,0.48778881382174394,0.16342788171394085,0.1433666191155492,0.38200670401215214,E
Perry Fire,2020-08-26,38.8825,-121.10411,0.0,0.1815336463223787,0.004008016032064128,0.4032417040849853,0.3799212598425197,0.46138619807243225,0.5058539529269764,0.13159771754636235,0.0728025632764905,A
Loyalton Fire,2020-08-14,39.702438,-120.143473,0.007843137254901962,0.4679186228482002,0.21042084168336672,0.29372467418683607,0.30314960629921256,0.4316832396172563,0.5787567893783947,0.8933666191155492,0.06712912023329937,F
Johnson Fire ,2020-08-28,34.65979,-118.36411,0.0,0.32863849765258213,0.0,0.18541233161756654,0.49999999999999994,0.6765676738013259,0.2953530476765238,0.4012125534950072,0.13835869715099994,C
Catholic Fire,2020-09-01,39.012743,-122.637037,0.0,0.21596244131455397,0.7034068136272545,0.6780199320994417,0.3661417322834646,0.31947196531067823,0.4725407362703682,0.199358059914408,0.34834761530468605,B
River Fire,2020-08-16,36.60239,-121.62161,0.0,0.4522691705790296,0.05611222444889779,0.5232723688533568,0.40157480314960625,0.47326734368522183,0.4863005431502716,0.02710413694721826,0.01534261131623115,F
Coyote Fire,2020-08-21,37.18725,-121.68465,0.0,0.34272300469483563,0.31462925851703405,0.6323513306319134,0.4074803149606299,0.47128716324122377,0.17634278817139407,0.06704707560627675,0.08407355354611193,C
Sheep Fire ,2020-08-22,40.274,-120.757,0.0,0.1298904538341158,0.04208416833667335,0.2808016646588545,0.37598425196850394,0.446204646804977,0.4873868436934219,0.6002139800285307,0.15225208865350834,F
Sperry Fire,2020-09-08,37.46377,-121.18018,0.0,0.42723004694835676,0.6703406813627255,0.2032636074909649,0.30314960629921256,0.4026402993442121,0.15739287869643934,0.048858773181169754,0.16470619696719652,B
Schoolhouse Fire,2020-09-09,41.68229,-122.84057,0.0,0.32550860719874797,0.006012024048096192,0.08783265797831565,0.3051181102362205,0.3471947433218562,0.6120700060350031,0.3719686162624822,0.2748495415327847,B
San Antonio Fire ,2020-09-16,34.773809,-120.491594,0.003921568627450981,0.10641627543035992,0.3867735470941884,0.8787646479027491,0.4507874015748031,0.49042907539667513,0.38986119493059745,0.06597717546362339,0.4297461746015568,C
Valley Fire,2020-09-05,32.765615,-116.692705,0.0,0.11111111111111108,0.014028056112224447,0.479356039864199,0.4232283464566929,0.7108911372242324,0.3950512975256487,0.28744650499286734,0.1419752696861332,F
Lake Fire,2020-08-12,34.679,-118.452,0.0,0.381846635367762,0.09018036072144288,0.10152228671558429,0.468503937007874,0.6382838494904233,0.3629450814725407,0.3780313837375179,0.21533272202267678,F
Pony Fire,2020-10-03,38.464074,-121.039236,0.0,0.03912363067292643,0.18236472945891782,0.289234475961012,0.1200787401574803,0.4264026535185926,0.32323476161738074,0.049928673323823114,0.04973209668090499,B
Copper Fire ,2020-09-30,38.49375,-121.003602,0.0,0.23787167449139276,0.1713426853707415,0.2403898806264374,0.281496062992126,0.43036307735539003,0.3036813518406759,0.06811697574893011,0.04974478937076759,B
Shackleford Fire,2020-09-11,41.575549,-123.021635,0.0,0.34272300469483563,0.8787575150300602,0.3019384514291973,0.3267716535433071,0.3551155280466497,0.8750754375377188,0.4725392296718973,0.4221548889969446,B
Woodward Fire,2020-08-18,38.018089,-122.836701,0.0,0.272300469483568,0.3226452905811623,0.6318037454824227,0.47244094488188976,0.312871342847751,0.9406155703077851,0.08416547788873038,0.17875492995433787,E
Fox Fire,2020-09-16,41.211022,-122.847359,0.0,0.3082942097026603,0.10821643286573146,0.3667725331289016,0.28346456692913385,0.3887789103386231,0.5616173808086904,0.7393009985734664,0.020393255661539208,E
Lambert Fire,2020-10-04,38.424016,-121.006635,0.0,0.1815336463223787,0.15731462925851702,0.2447705618223634,0.3051181102362205,0.414521507905803,0.3540132770066384,0.046718972895863055,0.030677186163974097,B
Irvine Fire,2020-10-11,37.821737,-122.104314,0.0,0.13458528951486695,0.22845691382765532,0.6339940860803858,0.2755905511811024,0.4000000377692809,0.5097163548581775,0.11269614835948646,0.26711083455579687,B
Diamond Fire,2020-10-13,37.98337,-120.64541,0.0,0.25508607198748035,0.03206412825651302,0.3903186945570037,0.23228346456692917,0.4752475870780212,0.3275799637899819,0.13017118402282454,0.14823482470204127,B
Oak Fire,2020-09-07,39.4935,-123.3965,0.0,0.3082942097026603,0.07915831663326653,0.2719307852371044,0.40551181102362205,0.3716171786271698,0.6643331321665661,0.23359486447931527,0.25195794010186334,E
Zogg Fire,2020-09-27,40.53927,-122.56656,0.0,0.6353677621283254,0.0,0.19472127915890924,0.3484251968503937,0.3980198573252829,0.523838261919131,0.2022111269614836,0.14278843802449048,F
Bruder Fire,2020-10-15,34.014728,-117.138078,0.0,0.12050078247261342,0.003006012024048096,0.29569598072500275,0.31692913385826776,0.6257426227467006,0.3503922751961376,0.2624821683309558,0.12973071302782735,C
Martindale Fire ,2020-09-28,34.563,-118.4,0.0,0.5774647887323942,0.0,0.1469718541233162,0.3897637795275591,0.6224422800408362,0.46626433313216653,0.31740370898716125,0.40775558849116184,C
Cameron Fire,2020-10-18,38.659387,-120.964726,0.0,0.035993740219092324,0.14529058116232466,0.19187383638155736,0.2795275590551181,0.44224428591698095,0.45117682558841277,0.1694008559201141,0.03642183527617999,B
Ferry Fire,2020-10-22,39.51694,-121.54475,0.0,0.36306729264475734,0.027054108216432865,0.24082794874603003,1.0,0.3768977017770322,0.3512371756185878,0.05028530670470756,0.1605012799974252,A
Redwood Fire,2020-10-23,40.55823,-123.88658,0.0,0.25508607198748035,0.09118236472945891,0.77811849742635,0.25984251968503935,0.46930698279722577,0.9692214846107422,0.28815977175463625,0.25111651494865966,C
Dersch Fire,2020-10-25,40.47646,-122.18102,0.0,0.6791862284820029,0.002004008016032064,0.2445515277625671,0.25984251968503935,0.4191419499247322,0.24019312009656005,0.07667617689015692,0.06233955067404572,C
Point Fire (Shasta and Tehama County),2020-10-25,40.38869,-122.39033,0.0,0.6666666666666665,0.00501002004008016,0.24520862994195602,0.21653543307086615,0.4112211651999387,0.23439951719975857,0.07774607703281028,0.02014218652527005,C
Cypress Fire,2020-11-01,34.03343,-117.51476,0.0,0.10485133020344284,0.44388777555110215,0.2594458438287154,0.4389763779527559,0.60198026857232,0.25636692818346407,0.11340941512125535,0.03582380369228692,C
Pope Fire,2020-10-23,38.56184,-122.37828,0.0,0.12050078247261342,0.3697394789579158,0.7228123973277847,0.2736220472440945,0.360396051196512,0.44767652383826195,0.12410841654778887,0.12100980169111751,B
Bullfrog Fire,2020-09-12,37.135474,-119.027309,0.0,0.3161189358372456,0.24549098196392785,0.20183988610228892,0.1889763779527559,0.4495049895108413,0.60012070006035,0.9871611982881597,0.09590675345763386,E
Ranch 2 Fire,2020-08-13,34.160265,-117.910498,0.0,0.28951486697965567,0.3166332665330661,0.23349030774285406,0.3661417322834646,0.6277228031906986,0.3821363910681955,0.10342368045649072,0.01854084474465842,E
R-8 Pinecone Fire,2020-08-26,40.773,-120.536,0.0,0.16901408450704222,0.3366733466933868,0.47070419450224515,0.37401574803149606,0.49372941810253945,0.2850935425467712,0.6947218259629101,0.12272383546739864,D
Placer Fire,2020-08-25,35.4335197,-120.1243296,0.0,0.21126760563380279,0.3867735470941884,0.7557770233271275,0.43110236220472437,0.5267327192635797,0.16149668074834037,0.23787446504992868,0.13185527525229976,B
3-19 Fire,2020-08-18,39.276,-123.013667,0.0,0.39906103286384964,0.0,0.4934837367210602,0.2854330708661417,0.34455448174692493,0.37682558841279423,0.3445078459343795,0.25329372540939243,B
Holser Fire,2020-08-17,34.438759,-118.758965,0.0,0.07981220657276994,0.09318637274549099,0.5245865732121346,0.3917322834645669,0.5617162008686181,0.3554616777308388,0.11198288159771755,0.035869975422408606,E
Trimmer Fire,2020-08-04,36.90933,-119.2439,0.0,0.3082942097026603,0.12424849699398798,0.316394699375753,0.5137795275590552,0.3808581256138296,0.29583584791792394,0.1355206847360913,0.4851409543325065,D
Castaic Fire,2020-08-01,34.51853,-118.59699,0.0,0.36306729264475734,0.0,0.27499726207425257,0.517716535433071,0.6033003678853849,0.2356065178032589,0.20542082738944364,0.2548442372663685,C
Stump Fire,2020-08-01,40.34659,-121.6415,0.0,0.1987480438184663,0.0,0.23655678458000223,0.4881889763779527,0.4778878486529524,0.7445986722993362,0.5502853067047075,0.05019500909866283,D
Dam Fire,2020-07-30,34.17363,-117.889503,0.0,0.23787167449139276,0.03206412825651302,0.39371372248384634,0.49999999999999994,0.6831683592130545,0.380084490042245,0.18972895863052783,0.30145745842651034,C
July Complex,2020-07-24,41.699,-121.477,0.0,0.3082942097026603,0.06212424849699399,0.40838900449019827,0.4330708661417323,0.3452145628778581,0.29016294508147256,0.5481455064194009,0.4051996956909856,F
Moc Fire,2020-08-20,37.813779,-120.312565,0.0,0.05007824726134584,0.5400801603206412,0.2629503887854562,0.35629921259842523,0.46402645964736344,0.499939649969825,0.12696148359486448,0.30324844508632764,E
August Complex (includes Doe Fire),2020-08-16,39.776,-122.673,0.0,0.25508607198748035,0.07414829659318638,0.302486036578688,0.25196850393700787,0.34587464400879125,0.7382015691007845,0.5078459343794579,0.22377578256862177,F
El Dorado Fire,2020-09-05,34.08056,-116.98669,0.0,0.28951486697965567,0.11022044088176353,0.27412112583506737,0.3326771653543307,0.6270627220597654,0.7186481593240797,0.6508559201141226,0.2316397756241664,F
Thomas Fire,2020-12-03,41.591948,-120.374514,0.0,0.10015649452269168,0.0,0.5451757748329866,0.33661417322834647,0.4000000377692809,0.29849124924562465,0.5649072753209701,0.036895649681128705,B
Cerritos Fire,2020-12-03,33.773754,-117.051463,0.0,0.43348982785602497,0.0,0.0737049611214544,0.17519685039370078,0.649504976921081,0.20663850331925163,0.2107703281027104,0.01534261131623115,C
San Dimas Fire,2020-11-06,34.146195,-117.778561,0.003921568627450981,0.32863849765258213,0.49999999999999994,0.46413317270835625,0.22047244094488186,0.49438949923347253,0.38865419432709714,0.19293865905848787,0.6561939853216022,C
Olinda Fire,2020-10-25,40.41486,-122.342,0.0,0.6760563380281689,0.002004008016032064,0.24466104479246525,0.21653543307086615,0.41518158903673613,0.2888352444176222,0.09985734664764623,0.03669530791724082,A
Airport Fire,2020-12-01,33.893351,-117.62109,0.0,0.25508607198748035,0.0,0.4484722374329209,0.22244094488188976,0.4871287326908108,0.6753168376584188,0.08131241084165478,0.07535601851223689,E
257 Fire,2020-11-17,41.4435,-120.87054,0.003921568627450981,0.9999999999999999,0.45691382765531063,0.5551418245537182,0.0,0.34059412085892893,0.23077851538925767,0.4903708987161199,0.0,B
Bond Fire,2020-12-02,33.743842,-117.674967,0.0,0.5586854460093895,0.09118236472945891,0.29339612309714164,0.22834645669291337,0.49570959854653746,0.348219674109837,0.1458630527817404,0.30139737916859016,F
Manzanita Fire,2021-01-19,37.25086,-119.51982,0.0,0.25508607198748035,0.13026052104208416,0.43752053444310596,0.19488188976377954,0.34455448174692493,0.5933614966807483,0.3341654778887304,0.06423323058223553,B
North Butano Fire,2021-01-18,37.18259,-122.28823,0.0,0.4679186228482002,0.2595190380761523,0.28244442010732673,0.20669291338582677,0.29768979158029574,0.15775497887748943,0.17582025677603424,0.049204103659438954,B
Bonny Doone Complex (Previously Fanning Fire),2021-01-19,37.08931,-122.10509,0.0,0.4522691705790296,0.05711422845691383,0.14598620085423286,0.2047244094488189,0.3399340397279958,0.9474954737477369,0.10734664764621968,0.36545218634541093,B
